idFrame,idFrameElement,frameName,FrameElementName,coreType
908,8883,Abandonment,Agent,cty_core
908,8884,Abandonment,Theme,cty_core
908,8885,Abandonment,Place,cty_peripheral
908,8886,Abandonment,Time,cty_peripheral
908,8887,Abandonment,Manner,cty_peripheral
908,8888,Abandonment,Duration,cty_peripheral
908,8889,Abandonment,Explanation,cty_extra-thematic
908,8890,Abandonment,Depictive,cty_extra-thematic
908,8891,Abandonment,Degree,cty_peripheral
908,8892,Abandonment,Means,cty_peripheral
908,8893,Abandonment,Purpose,cty_peripheral
908,8894,Abandonment,Event_description,cty_extra-thematic
237,2492,Abounding_with,Theme,cty_core
237,2493,Abounding_with,Location,cty_core
237,2494,Abounding_with,Degree,cty_peripheral
237,2495,Abounding_with,Depictive,cty_extra-thematic
237,2496,Abounding_with,Time,cty_peripheral
469,4786,Absorb_heat,Entity,cty_core
469,4787,Absorb_heat,Container,cty_core
469,4788,Absorb_heat,Heat_source,cty_core
469,4789,Absorb_heat,Place,cty_peripheral
469,4790,Absorb_heat,Medium,cty_peripheral
469,4791,Absorb_heat,Manner,cty_peripheral
469,4792,Absorb_heat,Time,cty_peripheral
469,4793,Absorb_heat,Explanation,cty_extra-thematic
469,4794,Absorb_heat,Temperature,cty_peripheral
469,4795,Absorb_heat,Duration,cty_peripheral
469,4796,Absorb_heat,Circumstances,cty_extra-thematic
469,4797,Absorb_heat,Purpose,cty_extra-thematic
469,4798,Absorb_heat,Depictive,cty_extra-thematic
469,4799,Absorb_heat,Result,cty_extra-thematic
721,7036,Abundance,Collection,cty_core
721,7037,Abundance,Quantity,cty_core
721,7038,Abundance,Degree,cty_peripheral
721,7039,Abundance,Time,cty_extra-thematic
721,7040,Abundance,Circumstances,cty_extra-thematic
721,7041,Abundance,Measure,cty_peripheral
721,7042,Abundance,Place,cty_core
404,4174,Abusing,Abuser,cty_core
404,4175,Abusing,Victim,cty_core
404,4176,Abusing,Type,cty_peripheral
404,4177,Abusing,Degree,cty_extra-thematic
404,4178,Abusing,Place,cty_peripheral
404,4179,Abusing,Time,cty_peripheral
404,4180,Abusing,Manner,cty_peripheral
404,4181,Abusing,Means,cty_peripheral
404,4182,Abusing,Instrument,cty_peripheral
404,4183,Abusing,Purpose,cty_peripheral
404,4184,Abusing,Explanation,cty_extra-thematic
404,4185,Abusing,Duration,cty_peripheral
404,4186,Abusing,Frequency,cty_extra-thematic
404,4187,Abusing,Depictive,cty_extra-thematic
404,4188,Abusing,Circumstances,cty_extra-thematic
404,4189,Abusing,Period_of_iterations,cty_extra-thematic
827,8130,Access_scenario,Theme,cty_core
827,8131,Access_scenario,Useful_location,cty_core
827,8132,Access_scenario,Barrier,cty_core
1258,13419,Accident,Type,cty_peripheral
1258,13420,Accident,Accident,cty_core
1258,13421,Accident,Place,cty_peripheral
1258,13422,Accident,Time,cty_peripheral
1258,13423,Accident,Victim,cty_core
1258,13424,Accident,Cause,cty_peripheral
1258,13425,Accident,Description,cty_peripheral
1488,13426,Accident_description,Accident,cty_core
1488,13427,Accident_description,Description,cty_core
1488,13428,Accident_description,Degree,cty_peripheral
1220,11396,Accommodation,Lodge,cty_core
1220,11397,Accommodation,Rate,cty_peripheral
1220,11398,Accommodation,Type,cty_peripheral
1220,11519,Accommodation,Place,cty_peripheral
1220,11520,Accommodation,Tourist,cty_peripheral
1220,11521,Accommodation,Purpose,cty_peripheral
233,2455,Accompaniment,Participant,cty_core
233,2456,Accompaniment,Co-participant,cty_core
233,2457,Accompaniment,Participants,cty_core
675,6585,Accomplishment,Means,cty_peripheral
675,6586,Accomplishment,Agent,cty_core
675,6587,Accomplishment,Instrument,cty_peripheral
675,6588,Accomplishment,Place,cty_peripheral
675,6589,Accomplishment,Time,cty_peripheral
675,6590,Accomplishment,Manner,cty_peripheral
675,6591,Accomplishment,Explanation,cty_extra-thematic
675,6592,Accomplishment,Degree,cty_extra-thematic
675,6593,Accomplishment,Goal,cty_core
675,6594,Accomplishment,Outcome,cty_extra-thematic
675,6595,Accomplishment,Circumstances,cty_extra-thematic
675,6596,Accomplishment,Duration,cty_peripheral
675,6597,Accomplishment,Domain,cty_extra-thematic
675,6598,Accomplishment,Particular_iteration,cty_extra-thematic
144,1618,Accoutrements,Wearer,cty_peripheral
144,1619,Accoutrements,Style,cty_peripheral
144,1620,Accoutrements,Material,cty_peripheral
144,1621,Accoutrements,Accoutrement,cty_core
144,1622,Accoutrements,Descriptor,cty_peripheral
144,1623,Accoutrements,Use,cty_peripheral
144,1624,Accoutrements,Part,cty_peripheral
144,1625,Accoutrements,Body_location,cty_peripheral
144,1626,Accoutrements,Creator,cty_peripheral
144,1627,Accoutrements,Time_of_creation,cty_peripheral
144,1628,Accoutrements,Name,cty_peripheral
845,8317,Accuracy,Agent,cty_core
845,8318,Accuracy,Target,cty_extra-thematic
845,8319,Accuracy,Outcome,cty_extra-thematic
845,8320,Accuracy,Means,cty_core
845,8321,Accuracy,Degree,cty_core
845,8322,Accuracy,Time,cty_extra-thematic
845,8323,Accuracy,Place,cty_extra-thematic
845,8324,Accuracy,Instrument,cty_core
845,8325,Accuracy,Target_value,cty_extra-thematic
845,8326,Accuracy,Deviation,cty_core
845,8327,Accuracy,Domain,cty_extra-thematic
845,8328,Accuracy,Circumstances,cty_extra-thematic
845,8329,Accuracy,Frequency,cty_extra-thematic
372,3829,Achieving_first,Cognizer,cty_core
372,3830,Achieving_first,New_idea,cty_core
372,3831,Achieving_first,Time,cty_peripheral
372,3832,Achieving_first,Place,cty_peripheral
372,3833,Achieving_first,Means,cty_peripheral
372,3834,Achieving_first,Purpose,cty_peripheral
372,3835,Achieving_first,Explanation,cty_extra-thematic
372,3836,Achieving_first,Field,cty_peripheral
372,3837,Achieving_first,Instrument,cty_peripheral
372,3838,Achieving_first,Manner,cty_peripheral
372,3839,Achieving_first,Basis,cty_peripheral
372,3840,Achieving_first,Location_of_appearance,cty_extra-thematic
612,5980,Active_substance,Effect,cty_core
612,5981,Active_substance,Substance,cty_core
612,5982,Active_substance,Descriptor,cty_extra-thematic
612,5983,Active_substance,Type,cty_peripheral
612,5984,Active_substance,Name,cty_peripheral
113,1382,Activity,Activity,cty_core-unexpressed
113,1383,Activity,Duration,cty_peripheral
113,1384,Activity,Place,cty_peripheral
113,1385,Activity,Time,cty_peripheral
113,1386,Activity,Agent,cty_core
113,1387,Activity,Manner,cty_peripheral
152,1722,Activity_abandoned_state,Agent,cty_core
152,1723,Activity_abandoned_state,Time,cty_peripheral
152,1724,Activity_abandoned_state,Duration,cty_peripheral
152,1725,Activity_abandoned_state,Activity,cty_core
152,1726,Activity_abandoned_state,Place,cty_peripheral
164,1854,Activity_done_state,Agent,cty_core
164,1855,Activity_done_state,Activity,cty_core
164,1856,Activity_done_state,Time,cty_peripheral
164,1857,Activity_done_state,Place,cty_peripheral
149,1676,Activity_finish,Depictive,cty_extra-thematic
149,1677,Activity_finish,Manner,cty_peripheral
149,1678,Activity_finish,Result,cty_extra-thematic
149,1679,Activity_finish,Co-timed_event,cty_extra-thematic
149,1680,Activity_finish,Place,cty_peripheral
149,1681,Activity_finish,Time,cty_peripheral
149,1682,Activity_finish,Agent,cty_core
149,1683,Activity_finish,Activity,cty_core
149,1684,Activity_finish,Means,cty_peripheral
149,1685,Activity_finish,Purpose,cty_peripheral
149,1686,Activity_finish,Degree,cty_peripheral
149,1687,Activity_finish,Explanation,cty_extra-thematic
149,1688,Activity_finish,Circumstances,cty_extra-thematic
149,1689,Activity_finish,Containing_event,cty_extra-thematic
148,1663,Activity_ongoing,Duration,cty_core
148,1664,Activity_ongoing,Activity,cty_core
148,1665,Activity_ongoing,Place,cty_peripheral
148,1666,Activity_ongoing,Purpose,cty_extra-thematic
148,1667,Activity_ongoing,Time,cty_peripheral
148,1668,Activity_ongoing,Depictive,cty_extra-thematic
148,1669,Activity_ongoing,Manner,cty_peripheral
148,1670,Activity_ongoing,Means,cty_peripheral
148,1671,Activity_ongoing,Co-timed_event,cty_extra-thematic
148,1672,Activity_ongoing,Agent,cty_core
148,1673,Activity_ongoing,Explanation,cty_extra-thematic
148,1674,Activity_ongoing,Event_description,cty_extra-thematic
148,1675,Activity_ongoing,Circumstances,cty_extra-thematic
151,1709,Activity_pause,Activity,cty_core
151,1710,Activity_pause,Agent,cty_core
151,1711,Activity_pause,Manner,cty_peripheral
151,1712,Activity_pause,Means,cty_peripheral
151,1713,Activity_pause,Place,cty_peripheral
151,1714,Activity_pause,Time,cty_peripheral
151,1715,Activity_pause,Purpose,cty_peripheral
151,1716,Activity_pause,Depictive,cty_extra-thematic
151,1717,Activity_pause,Completeness,cty_peripheral
151,1718,Activity_pause,Duration,cty_peripheral
151,1719,Activity_pause,Legal_basis,cty_extra-thematic
151,1720,Activity_pause,Explanation,cty_extra-thematic
151,1721,Activity_pause,Event_description,cty_extra-thematic
163,1850,Activity_paused_state,Agent,cty_core
163,1851,Activity_paused_state,Time,cty_peripheral
163,1852,Activity_paused_state,Activity,cty_core
163,1853,Activity_paused_state,Duration,cty_peripheral
154,1734,Activity_prepare,Agent,cty_core
154,1735,Activity_prepare,Activity,cty_core
154,1736,Activity_prepare,Place,cty_peripheral
154,1737,Activity_prepare,Time,cty_peripheral
154,1738,Activity_prepare,Manner,cty_peripheral
154,1739,Activity_prepare,Means,cty_peripheral
154,1740,Activity_prepare,Purpose,cty_extra-thematic
154,1741,Activity_prepare,Duration,cty_peripheral
154,1742,Activity_prepare,Depictive,cty_extra-thematic
154,1743,Activity_prepare,Degree,cty_peripheral
154,1744,Activity_prepare,Beneficiary,cty_extra-thematic
154,1745,Activity_prepare,Iterations,cty_extra-thematic
154,1746,Activity_prepare,Event_description,cty_extra-thematic
153,1727,Activity_ready_state,Protagonist,cty_core
153,1728,Activity_ready_state,Activity,cty_core
153,1729,Activity_ready_state,Salient_entity,cty_core
153,1730,Activity_ready_state,Time,cty_peripheral
153,1731,Activity_ready_state,Result,cty_extra-thematic
153,1732,Activity_ready_state,Duration,cty_peripheral
153,1733,Activity_ready_state,Degree,cty_extra-thematic
557,5523,Activity_resume,Duration,cty_peripheral
557,5524,Activity_resume,Activity,cty_core
557,5525,Activity_resume,Place,cty_peripheral
557,5526,Activity_resume,Explanation,cty_extra-thematic
557,5527,Activity_resume,Time,cty_peripheral
557,5528,Activity_resume,Manner,cty_peripheral
557,5529,Activity_resume,Agent,cty_core
557,5530,Activity_resume,Circumstances,cty_extra-thematic
557,5531,Activity_resume,Depictive,cty_extra-thematic
557,5532,Activity_resume,Result,cty_extra-thematic
557,5533,Activity_resume,Event_description,cty_extra-thematic
134,1568,Activity_start,Place,cty_peripheral
134,1569,Activity_start,Purpose,cty_peripheral
134,1570,Activity_start,Time,cty_peripheral
134,1571,Activity_start,Depictive,cty_extra-thematic
134,1572,Activity_start,Manner,cty_peripheral
134,1573,Activity_start,Means,cty_peripheral
134,1574,Activity_start,Activity,cty_core
134,1575,Activity_start,Agent,cty_core
134,1576,Activity_start,Co-timed_event,cty_extra-thematic
134,1577,Activity_start,Circumstances,cty_extra-thematic
134,1578,Activity_start,Containing_event,cty_extra-thematic
134,1579,Activity_start,Event_description,cty_extra-thematic
134,1580,Activity_start,Explanation,cty_extra-thematic
134,1581,Activity_start,Particular_iteration,cty_extra-thematic
134,1582,Activity_start,New_situation,cty_extra-thematic
134,1583,Activity_start,Communicative_force,cty_extra-thematic
134,1584,Activity_start,Concessive,cty_extra-thematic
150,1690,Activity_stop,Purpose,cty_extra-thematic
150,1691,Activity_stop,Place,cty_peripheral
150,1692,Activity_stop,Time,cty_peripheral
150,1693,Activity_stop,Depictive,cty_extra-thematic
150,1694,Activity_stop,Manner,cty_peripheral
150,1695,Activity_stop,Result,cty_extra-thematic
150,1696,Activity_stop,Agent,cty_core
150,1697,Activity_stop,Activity,cty_core-unexpressed
150,1698,Activity_stop,Duration,cty_peripheral
150,1699,Activity_stop,Means,cty_extra-thematic
150,1700,Activity_stop,Co-timed_event,cty_extra-thematic
150,1701,Activity_stop,Degree,cty_peripheral
150,1702,Activity_stop,Frequency,cty_extra-thematic
150,1703,Activity_stop,Containing_event,cty_extra-thematic
150,1704,Activity_stop,Circumstances,cty_extra-thematic
150,1705,Activity_stop,Re-encoding,cty_extra-thematic
150,1706,Activity_stop,Explanation,cty_extra-thematic
150,1707,Activity_stop,Event_description,cty_extra-thematic
150,1708,Activity_stop,Particular_iteration,cty_extra-thematic
708,6925,Actually_occurring_entity,Instance,cty_core
708,6926,Actually_occurring_entity,Type,cty_core
191,2079,Addiction,Addict,cty_core
191,2080,Addiction,Addictant,cty_core
191,2081,Addiction,Degree,cty_peripheral
191,2082,Addiction,Compeller,cty_peripheral
436,4434,Adding_up,Cognizer,cty_core
436,4435,Adding_up,Numbers,cty_core
436,4436,Adding_up,Result,cty_core
436,4437,Adding_up,Time,cty_peripheral
436,4438,Adding_up,Place,cty_peripheral
436,4439,Adding_up,Purpose,cty_peripheral
436,4440,Adding_up,Means,cty_peripheral
436,4441,Adding_up,Manner,cty_peripheral
720,7020,Adducing,Speaker,cty_core
720,7021,Adducing,Addressee,cty_peripheral
720,7022,Adducing,Manner,cty_peripheral
720,7023,Adducing,Means,cty_peripheral
720,7024,Adducing,Medium,cty_core
720,7025,Adducing,Depictive,cty_extra-thematic
720,7026,Adducing,Time,cty_peripheral
720,7027,Adducing,Place,cty_peripheral
720,7028,Adducing,Specified_entity,cty_core
720,7029,Adducing,Role,cty_core
720,7030,Adducing,Purpose,cty_peripheral
720,7031,Adducing,Explanation,cty_extra-thematic
720,7032,Adducing,Containing_event,cty_extra-thematic
720,7033,Adducing,Event_description,cty_extra-thematic
720,7034,Adducing,Frequency,cty_extra-thematic
720,7035,Adducing,Circumstances,cty_extra-thematic
1192,11222,Adjacency,Ground,cty_core
1192,11223,Adjacency,Figure,cty_core
1192,11224,Adjacency,Distance,cty_extra-thematic
1192,11225,Adjacency,Direction,cty_extra-thematic
1192,11226,Adjacency,Time,cty_peripheral
1192,11227,Adjacency,Figures,cty_core-unexpressed
1192,11228,Adjacency,Deixis,cty_extra-thematic
1192,11229,Adjacency,Accessibility,cty_extra-thematic
1192,11230,Adjacency,Directness,cty_extra-thematic
630,6160,Adjusting,Agent,cty_core
630,6161,Adjusting,Part,cty_core
630,6162,Adjusting,Feature,cty_core
630,6163,Adjusting,Imposed_purpose,cty_extra-thematic
630,6164,Adjusting,Means,cty_peripheral
630,6165,Adjusting,Place,cty_peripheral
630,6166,Adjusting,Time,cty_peripheral
630,6167,Adjusting,Final_value,cty_peripheral
630,6168,Adjusting,Instrument,cty_peripheral
630,6169,Adjusting,Purpose,cty_peripheral
630,6170,Adjusting,Manner,cty_peripheral
630,6171,Adjusting,Degree,cty_peripheral
630,6172,Adjusting,Circumstances,cty_extra-thematic
711,6934,Adopt_selection,Agent,cty_core
711,6935,Adopt_selection,Attribute,cty_core
711,6936,Adopt_selection,Value,cty_core
711,6937,Adopt_selection,Time,cty_peripheral
711,6938,Adopt_selection,Manner,cty_peripheral
711,6939,Adopt_selection,Event_description,cty_extra-thematic
711,6940,Adopt_selection,Depictive,cty_extra-thematic
711,6941,Adopt_selection,Purpose,cty_peripheral
711,6942,Adopt_selection,Role,cty_extra-thematic
711,6943,Adopt_selection,Place,cty_peripheral
711,6944,Adopt_selection,Frequency,cty_extra-thematic
711,6945,Adopt_selection,Containing_event,cty_extra-thematic
711,6946,Adopt_selection,Circumstances,cty_extra-thematic
711,6947,Adopt_selection,Re-encoding,cty_extra-thematic
711,6948,Adopt_selection,Particular_iteration,cty_extra-thematic
711,6949,Adopt_selection,Means,cty_peripheral
711,6950,Adopt_selection,Instrument,cty_peripheral
711,6951,Adopt_selection,Duration,cty_extra-thematic
711,6952,Adopt_selection,Explanation,cty_extra-thematic
711,6953,Adopt_selection,Communicative_force,cty_extra-thematic
504,5050,Aesthetics,Entity,cty_core
504,5051,Aesthetics,Attribute,cty_core
504,5052,Aesthetics,Degree,cty_core
504,5053,Aesthetics,Time,cty_extra-thematic
504,5054,Aesthetics,Circumstances,cty_extra-thematic
504,5055,Aesthetics,Viewpoint,cty_extra-thematic
504,5056,Aesthetics,Place,cty_extra-thematic
1367,12688,Affirm_or_deny,Speaker,cty_core
1367,12689,Affirm_or_deny,Message,cty_core
1367,12690,Affirm_or_deny,Addressee,cty_extra-thematic
1367,12691,Affirm_or_deny,Place,cty_peripheral
1367,12692,Affirm_or_deny,Time,cty_peripheral
1367,12693,Affirm_or_deny,Manner,cty_peripheral
1367,12694,Affirm_or_deny,Iterations,cty_extra-thematic
1367,12695,Affirm_or_deny,Means,cty_peripheral
1367,12696,Affirm_or_deny,Depictive,cty_extra-thematic
1367,12697,Affirm_or_deny,Degree,cty_extra-thematic
1367,12698,Affirm_or_deny,Containing_event,cty_extra-thematic
1367,12699,Affirm_or_deny,Event_description,cty_extra-thematic
1367,12700,Affirm_or_deny,Frequency,cty_extra-thematic
1367,12701,Affirm_or_deny,Internal_cause,cty_peripheral
1367,12702,Affirm_or_deny,Medium,cty_core
1367,12703,Affirm_or_deny,Topic,cty_core
491,4968,Age,Entity,cty_core
491,4969,Age,Attribute,cty_core
491,4970,Age,Age,cty_core
491,4971,Age,Degree,cty_core
491,4972,Age,Time,cty_peripheral
491,4973,Age,Circumstances,cty_extra-thematic
491,4974,Age,Expressor,cty_core
491,4975,Age,Descriptor,cty_extra-thematic
491,4976,Age,Duration,cty_peripheral
94,1183,Aggregate,Individuals,cty_core
94,1184,Aggregate,Aggregate,cty_core
94,1185,Aggregate,Aggregate_property,cty_extra-thematic
94,1186,Aggregate,Name,cty_extra-thematic
94,1187,Aggregate,Container_possessor,cty_extra-thematic
94,1188,Aggregate,Domain,cty_extra-thematic
857,8440,Aging,Entity,cty_core
857,8441,Aging,Time,cty_peripheral
857,8442,Aging,Circumstances,cty_extra-thematic
857,8443,Aging,Manner,cty_peripheral
857,8444,Aging,Place,cty_peripheral
857,8445,Aging,Result,cty_extra-thematic
741,7228,Agree_or_refuse_to_act,Speaker,cty_core
741,7229,Agree_or_refuse_to_act,Interlocutor,cty_core
741,7230,Agree_or_refuse_to_act,Medium,cty_peripheral
741,7231,Agree_or_refuse_to_act,Proposed_action,cty_core
741,7232,Agree_or_refuse_to_act,Manner,cty_peripheral
741,7233,Agree_or_refuse_to_act,Depictive,cty_extra-thematic
741,7234,Agree_or_refuse_to_act,Means,cty_peripheral
741,7235,Agree_or_refuse_to_act,Internal_cause,cty_extra-thematic
741,7236,Agree_or_refuse_to_act,Place,cty_peripheral
741,7237,Agree_or_refuse_to_act,Time,cty_peripheral
741,7238,Agree_or_refuse_to_act,Purpose,cty_peripheral
741,7239,Agree_or_refuse_to_act,Particular_iteration,cty_extra-thematic
741,7240,Agree_or_refuse_to_act,Role,cty_peripheral
741,7241,Agree_or_refuse_to_act,Co-timed_event,cty_extra-thematic
741,7242,Agree_or_refuse_to_act,Frequency,cty_extra-thematic
741,7243,Agree_or_refuse_to_act,Explanation,cty_extra-thematic
741,7244,Agree_or_refuse_to_act,Event_description,cty_extra-thematic
892,8736,Agriculture,Agriculturist,cty_core
892,8737,Agriculture,Food,cty_core
892,8738,Agriculture,Instrument,cty_peripheral
892,8739,Agriculture,Duration,cty_peripheral
892,8740,Agriculture,Manner,cty_peripheral
892,8741,Agriculture,Means,cty_peripheral
892,8742,Agriculture,Outcome,cty_peripheral
892,8743,Agriculture,Place,cty_peripheral
892,8744,Agriculture,Time,cty_peripheral
892,8745,Agriculture,Purpose,cty_peripheral
892,8746,Agriculture,Frequency,cty_peripheral
892,8747,Agriculture,Degree,cty_peripheral
892,8748,Agriculture,Ground,cty_core
892,8749,Agriculture,Particular_iteration,cty_extra-thematic
892,8750,Agriculture,Type,cty_peripheral
892,8751,Agriculture,Event_description,cty_extra-thematic
892,8752,Agriculture,Circumstances,cty_extra-thematic
843,8283,Aiming,Agent,cty_core
843,8284,Aiming,Targeted,cty_core
843,8285,Aiming,Outcome,cty_extra-thematic
843,8286,Aiming,Means,cty_peripheral
843,8287,Aiming,Time,cty_peripheral
843,8288,Aiming,Depictive,cty_extra-thematic
843,8289,Aiming,Place,cty_peripheral
843,8290,Aiming,Manner,cty_peripheral
843,8291,Aiming,Duration,cty_extra-thematic
843,8292,Aiming,Purpose,cty_peripheral
843,8293,Aiming,Particular_iteration,cty_extra-thematic
843,8294,Aiming,Circumstances,cty_extra-thematic
843,8295,Aiming,Instrument,cty_core
843,8296,Aiming,Target_location,cty_core
843,8297,Aiming,Location_of_protagonist,cty_extra-thematic
843,8298,Aiming,Activity,cty_core
843,8299,Aiming,Containing_event,cty_extra-thematic
843,8300,Aiming,Explanation,cty_extra-thematic
899,8797,Alignment_image_schema,Alignment_match,cty_core
899,8798,Alignment_image_schema,Ground,cty_core
899,8799,Alignment_image_schema,Alignment_mismatch,cty_core
1474,13345,Allergens,fe_Alérgenos_Alérgeno,cty_core
1474,13346,Allergens,fe_Alérgenos_Origem,cty_peripheral
1474,13348,Allergens,fe_Alérgenos_Descritor,cty_peripheral
704,6883,Alliance,Alliance,cty_core
704,6884,Alliance,Members,cty_core
704,6885,Alliance,Purpose,cty_peripheral
704,6886,Alliance,Period_of_existence,cty_peripheral
704,6887,Alliance,Member_1,cty_core
704,6888,Alliance,Member_2,cty_core
704,6889,Alliance,Descriptor,cty_extra-thematic
867,8512,Alternatives,Situation,cty_core
867,8513,Alternatives,Agent,cty_core
867,8514,Alternatives,Number_of_possibilities,cty_peripheral
867,8515,Alternatives,Salient_entity,cty_core
867,8516,Alternatives,Purpose,cty_extra-thematic
1208,11334,Alternativity,Profiled_alternative,cty_core
1208,11335,Alternativity,Contrasting_alternative,cty_core
458,4678,Amalgamation,Parts,cty_core
458,4679,Amalgamation,Whole,cty_core
458,4680,Amalgamation,Part_1,cty_core
458,4681,Amalgamation,Part_2,cty_core
458,4682,Amalgamation,Degree,cty_peripheral
458,4683,Amalgamation,Manner,cty_peripheral
458,4684,Amalgamation,Result,cty_extra-thematic
458,4685,Amalgamation,Time,cty_peripheral
458,4686,Amalgamation,Place,cty_peripheral
458,4687,Amalgamation,Depictive,cty_extra-thematic
458,4688,Amalgamation,Descriptor,cty_extra-thematic
657,6395,Amassing,Recipient,cty_core
657,6396,Amassing,Mass_theme,cty_core
657,6397,Amassing,Source,cty_peripheral
657,6398,Amassing,Place,cty_peripheral
657,6399,Amassing,Purpose,cty_extra-thematic
657,6400,Amassing,Explanation,cty_extra-thematic
657,6401,Amassing,Time,cty_peripheral
657,6402,Amassing,Means,cty_peripheral
657,6403,Amassing,Manner,cty_peripheral
657,6404,Amassing,Result,cty_extra-thematic
657,6405,Amassing,Duration,cty_peripheral
657,6406,Amassing,Circumstances,cty_peripheral
657,6407,Amassing,Role,cty_extra-thematic
518,5144,Ambient_temperature,Place,cty_core
518,5145,Ambient_temperature,Attribute,cty_core
518,5146,Ambient_temperature,Temperature,cty_core
518,5147,Ambient_temperature,Degree,cty_core
518,5148,Ambient_temperature,Time,cty_core
518,5149,Ambient_temperature,Circumstances,cty_extra-thematic
518,5150,Ambient_temperature,Weather,cty_core
696,6793,Ammunition,Ammunition,cty_core
696,6794,Ammunition,Use,cty_peripheral
696,6795,Ammunition,Creator,cty_peripheral
696,6796,Ammunition,Time_of_creation,cty_peripheral
696,6797,Ammunition,Name,cty_peripheral
696,6798,Ammunition,Type,cty_peripheral
696,6799,Ammunition,Material,cty_peripheral
696,13830,Ammunition,Weapon,cty_peripheral
434,4417,Amounting_to,Value,cty_core
434,4418,Amounting_to,Attribute,cty_core
434,4419,Amounting_to,Time_span,cty_peripheral
434,4420,Amounting_to,Frequency,cty_extra-thematic
434,4421,Amounting_to,Numbers,cty_core
1184,11164,Animals,Animal,cty_core
1184,11165,Animals,Descriptor,cty_peripheral
1184,11166,Animals,Origin,cty_peripheral
1184,11167,Animals,Characteristic,cty_peripheral
917,8990,Annoyance,Experiencer,cty_core
917,8991,Annoyance,Topic,cty_core
917,8992,Annoyance,Stimulus,cty_core
917,8993,Annoyance,Degree,cty_peripheral
917,8994,Annoyance,Empathy_target,cty_extra-thematic
917,8995,Annoyance,Expressor,cty_core
917,8996,Annoyance,Explanation,cty_extra-thematic
917,8997,Annoyance,Circumstances,cty_extra-thematic
917,8998,Annoyance,State,cty_core
917,8999,Annoyance,Parameter,cty_peripheral
917,9000,Annoyance,Manner,cty_peripheral
917,9001,Annoyance,Time,cty_peripheral
412,4237,Appeal,Convict,cty_core
412,4238,Appeal,Representative,cty_core
412,4239,Appeal,Decision,cty_core
412,4240,Appeal,Grounds,cty_extra-thematic
412,4241,Appeal,Court,cty_extra-thematic
412,4242,Appeal,Time,cty_peripheral
412,4243,Appeal,Re-encoding,cty_extra-thematic
412,4244,Appeal,Explanation,cty_extra-thematic
1016,9796,Appellations,Name,cty_core
1016,9797,Appellations,Title,cty_core
1016,9798,Appellations,Context,cty_peripheral
1016,9799,Appellations,Type,cty_peripheral
1427,13080,Appliances,Appliance,cty_core
1427,13081,Appliances,Constituent_parts,cty_peripheral
1427,13082,Appliances,Creator,cty_peripheral
1427,13083,Appliances,Description,cty_peripheral
1427,13084,Appliances,Material,cty_peripheral
1427,13085,Appliances,Name,cty_peripheral
1427,13086,Appliances,Origin,cty_peripheral
1427,13087,Appliances,Place,cty_peripheral
1427,13088,Appliances,Quantity,cty_peripheral
1427,13089,Appliances,Time_of_creation,cty_peripheral
1427,13090,Appliances,Type,cty_peripheral
1427,13091,Appliances,Use,cty_peripheral
212,2242,Apply_heat,Cook,cty_core
212,2243,Apply_heat,Heating_instrument,cty_core
212,2244,Apply_heat,Place,cty_peripheral
212,2245,Apply_heat,Food,cty_core
212,2246,Apply_heat,Time,cty_peripheral
212,2247,Apply_heat,Means,cty_peripheral
212,2248,Apply_heat,Purpose,cty_peripheral
212,2249,Apply_heat,Duration,cty_peripheral
212,2250,Apply_heat,Medium,cty_extra-thematic
212,2251,Apply_heat,Co-participant,cty_extra-thematic
212,2252,Apply_heat,Temperature_setting,cty_core
212,2253,Apply_heat,Degree,cty_peripheral
212,2254,Apply_heat,Manner,cty_peripheral
212,2255,Apply_heat,Container,cty_core
212,2256,Apply_heat,Beneficiary,cty_extra-thematic
862,8468,Appointing,Selector,cty_core
862,8470,Appointing,Role,cty_core
862,8471,Appointing,Degree,cty_peripheral
862,8472,Appointing,Depictive,cty_extra-thematic
862,8473,Appointing,Manner,cty_peripheral
862,8474,Appointing,Means,cty_peripheral
862,8475,Appointing,Result,cty_extra-thematic
862,8476,Appointing,Circumstances,cty_extra-thematic
862,8477,Appointing,Function,cty_core
862,8478,Appointing,Time,cty_peripheral
862,8479,Appointing,Place,cty_peripheral
862,8480,Appointing,Body,cty_core
862,13802,Appointing,Apointee,cty_core
862,13832,Appointing,Appointee,cty_core
490,4962,Architectural_part,Part,cty_core
490,4963,Architectural_part,Whole,cty_core
490,4964,Architectural_part,Descriptor,cty_peripheral
490,4965,Architectural_part,Orientation,cty_peripheral
490,4966,Architectural_part,Material,cty_peripheral
490,4967,Architectural_part,Creator,cty_peripheral
978,9532,Arithmetic,Term1,cty_core
978,9533,Arithmetic,Term2,cty_core
978,9534,Arithmetic,Terms,cty_core
987,9594,Arithmetic_commutative,Terms,cty_core
987,9595,Arithmetic_commutative,Term1,cty_core
987,9596,Arithmetic_commutative,Term2,cty_core
980,9543,Arithmetic_non-commutative,Term_1,cty_core
980,9544,Arithmetic_non-commutative,Term_2,cty_core
1073,10172,Armor,Armor,cty_core
1073,10173,Armor,Danger,cty_core
1073,10174,Armor,Asset,cty_core
1073,10175,Armor,Descriptor,cty_extra-thematic
1073,10176,Armor,Degree,cty_extra-thematic
1073,10177,Armor,Material,cty_peripheral
1073,10178,Armor,Subregion,cty_peripheral
